20130922;1;;;;Lemondogs;Team SoloMid;1-0;Zorozero,Dexter,Nukeduck,Tabzz,Mithy;Dyrus,The OddOne,Reginald,WildTurtle,Xpecial;WR;blue;Season 3 World Championship;Lemondogs
20130922;1;;;;Samsung Ozone;Gambit;0-1;Looper,Dandy,Dade,imp,Mata;Darien,Diamondprox,Alex Ich,Genja,Voidle;WR;red;Season 3 World Championship;Samsung Ozone
20130922;1;;;;Samsung Ozone;Mineski;1-0;Looper,Dandy,Dade,imp,Mata;Snoy,Kaigu,Yume,Exosen,Tgee;WR;blue;Season 3 World Championship;Samsung Ozone
20130922;1;;;;Gambit;Team Vulcun;1-0;Darien,Diamondprox,Alex Ich,Genja,Voidle;Benny,Xmithie,Mancloud,Zuna,Bloodwater;WR;blue;Season 3 World Championship;Gambit
20130922;1;;;;Fnatic;Mineski;1-0;Yellowstar,Cyanide,xPeke,puszu,sOAZ;Snoy,Kaigu,Yume,Exosen,Tgee;WR;blue;Season 3 World Championship;Fnatic
20130922;1;;;;Team Vulcun;Samsung Ozone;0-1;Benny,Xmithie,Mancloud,Zuna,Bloodwater;Looper,Dandy,Dade,imp,Mata;WR;red;Season 3 World Championship;Team Vulcun
20130922;1;;;;Gambit;Fnatic;0-1;Darien,Diamondprox,Alex Ich,Genja,Voidle;sOAZ,Cyanide,xPeke,puszu,Yellowstar;WR;red;Season 3 World Championship;Gambit
20130923;3;;;;Gambit;Najin Black Sword;1-0,0-1,0-1;Darien,Diamondprox,Alex Ich,Genja,Voidle:Darien,Diamondprox,Alex Ich,Genja,Voidle:Darien,Diamondprox,Alex Ich,Genja,Voidle;Expession,Watch,Nagne,PraY,Cain:Expession,Watch,Nagne,PraY,Cain:Expession,Watch,Nagne,PraY,Cain;WR;blue,blue,red;Season 3 World Championship;Gambit,Najin Black Sword,Gambit
20130923;3;;;;Fnatic;Cloud 9;1-0,0-1,1-0;sOAZ,Cyanide,xPeke,puszu,Yellowstar:sOAZ,Cyanide,xPeke,puszu,Yellowstar:sOAZ,Cyanide,xPeke,puszu,Yellowstar;Balls,Meteos,Hai,Sneaky,LemonNation:Balls,Meteos,Hai,Sneaky,LemonNation:Balls,Meteos,Hai,Sneaky,LemonNation;WR;blue,blue,blue;Season 3 World Championship;Fnatic,Cloud 9,Fnatic
20130924;3;;;;Royal Club;OMG;1-0,1-0;Godlike,Lucky,Wh1t3zz,Uzi,Tabe:Godlike,Lucky,Wh1t3zz,Uzi,Tabe;Gogoing,Loveling,Cool,San,Bigpomelo:Gogoing,Loveling,Cool,San,Bigpomelo;WR;blue,red;Season 3 World Championship;Royal Club,OMG
20130924;3;;;;Gamania Bears;SK Telecom T1;0-1,0-1;Steak,Winds,Maple,NL,SwordArt:Steak,Winds,Maple,NL,SwordArt;Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu;WR;red,blue;Season 3 World Championship;Gamania Bears,SK Telecom T1
20130927;5;;;;SK Telecom T1;Najin Black Sword;0-1,1-0,0-1,1-0,1-0;Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu;Expession,Watch,Nagne,PraY,Cain:Expession,Watch,Nagne,PraY,Cain:Expession,Watch,Nagne,PraY,Cain:Expession,Watch,Nagne,PraY,Cain:Expession,Watch,Nagne,PraY,Cain;WR;red,red,red,red,blue;Season 3 World Championship;SK Telecom T1,Najin Black Sword,SK Telecom T1,Najin Black Sword,SK Telecom T1
20130928;5;;;;Fnatic;Royal Club;0-1,0-1,1-0,0-1;sOAZ,Cyanide,xPeke,puszu,Yellowstar:sOAZ,Cyanide,xPeke,puszu,Yellowstar:sOAZ,Cyanide,xPeke,puszu,Yellowstar:sOAZ,Cyanide,xPeke,puszu,Yellowstar;Godlike,Lucky,Wh1t3zz,Uzi,Tabe:Godlike,Lucky,Wh1t3zz,Uzi,Tabe:Godlike,Lucky,Wh1t3zz,Uzi,Tabe:Godlike,Lucky,Wh1t3zz,Uzi,Tabe;WR;red,blue,blue,blue;Season 3 World Championship;Fnatic,Royal Club,Fnatic,Royal Club
20131004;5;;;;Royal Club;SK Telecom T1;0-1,0-1,0-1;Godlike,Lucky,Wh1t3zz,Uzi,Tabe:Godlike,Lucky,Wh1t3zz,Uzi,Tabe:Godlike,Lucky,Wh1t3zz,Uzi,Tabe;Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu:Impact,Bengi,Faker,Piglet,Poohmandu;WR;red,blue,blue;Season 3 World Championship;Royal Club,SK Telecom T1,SK Telecom T1
20131214;3;;;;Alliance;Dignitas;1-0,1-0;Wickd,Shook,Froggen,Tabzz,Kazmitch:Wickd,Shook,Froggen,Tabzz,Kazmitch;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid:Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;WR;blue,red;Battle of the Atlantic 2013;Alliance,Dignitas
20131215;3;;;;Lemondogs;Team SoloMid;0-1,0-1;Myw,Imsofresh,Shlaya,Crazycaps,Zeriouz:Myw,Imsofresh,Shlaya,Crazycaps,Zeriouz;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial:Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;WR;red,blue;Battle of the Atlantic 2013;Lemondogs,Team SoloMid
20131220;3;;;;Alternate;CLG;1-0,1-0;Kev1n,Aranae,Kerp,Creaton,Jree:Kev1n,Aranae,Kerp,Creaton,Jree;Nien,Dexter,Link,Doublelift,Aphromoo:Nien,Dexter,Link,Doublelift,Aphromoo;WR;blue,blue;Battle of the Atlantic 2013;Alternate,Alternate
20131221;3;;;;Team Vulcun;Gambit;0-1,0-1;Benny,Xmithie,Mancloud,Zuna,Bloodwater:Benny,Xmithie,Mancloud,Zuna,Bloodwater;Darien,Diamondprox,Alex Ich,Genja,Edward:Darien,Diamondprox,Alex Ich,Genja,Edward;WR;red,blue;Battle of the Atlantic 2013;Team Vulcun,Gambit
20131222;3;;;;Cloud 9;Fnatic;1-0,1-0;Balls,Meteos,Hai,Sneaky,LemonNation:Balls,Meteos,Hai,Sneaky,LemonNation;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar:sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;WR;blue,red;Battle of the Atlantic 2013;Cloud 9,Fnatic
20140114;1;;;;SK Gaming;Millenium;0-1;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;Kev1n,Aranae,Kerp,Creaton,Jree;EUW;red;EU LCS Spring 2014;SK Gaming
20140114;1;;;;Gambit;Copenhagen Wolves;1-0;Darien,Diamondprox,Alex Ich,Genja,Edward;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;EUW;blue;EU LCS Spring 2014;Gambit
20140114;1;;;;Alliance;Fnatic;0-1;Wickd,Shook,Froggen,Tabzz,Nyph;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;EUW;red;EU LCS Spring 2014;Alliance
20140114;1;;;;Supa Hot Crew;ROCCAT;0-1;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;Xaxus,Jankos,Overpow,Celaver,VandeR;EUW;red;EU LCS Spring 2014;Supa Hot Crew
20140114;1;;;;Copenhagen Wolves;Alliance;1-0;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;Wickd,Shook,Froggen,Tabzz,Nyph;EUW;blue;EU LCS Spring 2014;Copenhagen Wolves
20140114;1;;;;Fnatic;Gambit;1-0;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;Darien,Diamondprox,Alex Ich,Genja,Edward;EUW;blue;EU LCS Spring 2014;Fnatic
20140115;1;;;;ROCCAT;Millenium;1-0;Xaxus,Jankos,Overpow,Celaver,VandeR;Kev1n,Aranae,Kerp,Creaton,Jree;EUW;blue;EU LCS Spring 2014;ROCCAT
20140115;1;;;;Copenhagen Wolves;SK Gaming;0-1;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;EUW;red;EU LCS Spring 2014;Copenhagen Wolves
20140115;1;;;;Millenium;Gambit;0-1;Kev1n,Aranae,Kerp,Creaton,Jree;Darien,Diamondprox,Alex Ich,Genja,Edward;EUW;red;EU LCS Spring 2014;Millenium
20140115;1;;;;Fnatic;SK Gaming;1-0;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;EUW;blue;EU LCS Spring 2014;Fnatic
20140115;1;;;;Supa Hot Crew;Alliance;1-0;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;Wickd,Shook,Froggen,Tabzz,Nyph;EUW;blue;EU LCS Spring 2014;Supa Hot Crew
20140116;1;;;;Alliance;ROCCAT;0-1;Wickd,Shook,Froggen,Tabzz,Nyph;Xaxus,Jankos,Overpow,Celaver,VandeR;EUW;red;EU LCS Spring 2014;Alliance
20140116;1;;;;Gambit;Supa Hot Crew;1-0;Darien,Diamondprox,Alex Ich,Genja,Edward;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;EUW;blue;EU LCS Spring 2014;Gambit
20140116;1;;;;ROCCAT;Copenhagen Wolves;0-1;Xaxus,Jankos,Overpow,Celaver,VandeR;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;EUW;red;EU LCS Spring 2014;ROCCAT
20140116;1;;;;Millenium;Fnatic;0-1;Kev1n,Aranae,Kerp,Creaton,Jree;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;EUW;red;EU LCS Spring 2014;Millenium
20140116;1;;;;SK Gaming;Supa Hot Crew;1-0;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;EUW;blue;EU LCS Spring 2014;SK Gaming
20140117;1;;;;CLG;Dignitas;1-0;Nien,Link,HotshotGG,Doublelift,Aphromoo;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;NA;blue;NA LCS Spring 2014;CLG
20140117;1;;;;Team SoloMid;Evil Genuises;1-0;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;NA;blue;NA LCS Spring 2014;Team SoloMid
20140117;1;;;;XDG Gaming;Cloud 9;0-1;Benny,Zuna,Mancloud,Xmithie,Bloodwater;Balls,Meteos,Hai,Sneaky,LemonNation;NA;red;NA LCS Spring 2014;XDG Gaming
20140117;1;;;;Curse;Team Coast;1-0;Quas,Iwilldominate,Voyboy,Cop,Zekent;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;NA;blue;NA LCS Spring 2014;Curse
20140117;1;;;;Evil Genuises;XDG Gaming;0-1;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;Benny,Zuna,Mancloud,Xmithie,Bloodwater;NA;red;NA LCS Spring 2014;Evil Genuises
20140117;1;;;;Cloud 9;Team SoloMid;1-0;Balls,Meteos,Hai,Sneaky,LemonNation;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;NA;blue;NA LCS Spring 2014;Cloud 9
20140118;1;;;;Team Coast;Dignitas;0-1;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;NA;red;NA LCS Spring 2014;Team Coast
20140118;1;;;;Evil Genuises;CLG;1-0;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;Nien,Link,HotshotGG,Doublelift,Aphromoo;NA;blue;NA LCS Spring 2014;Evil Genuises
20140118;1;;;;Dignitas;Team SoloMid;0-1;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;NA;red;NA LCS Spring 2014;Dignitas
20140118;1;;;;Cloud 9;CLG;1-0;Balls,Meteos,Hai,Sneaky,LemonNation;Nien,Link,HotshotGG,Doublelift,Aphromoo;NA;blue;NA LCS Spring 2014;Cloud 9
20140118;1;;;;Curse;XDG Gaming;1-0;Quas,Iwilldominate,Voyboy,Cop,Zekent;Benny,Zuna,Mancloud,Xmithie,Bloodwater;NA;blue;NA LCS Spring 2014;Curse
20140119;1;;;;XDG Gaming;Team Coast;0-1;Benny,Zuna,Mancloud,Xmithie,Bloodwater;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;NA;red;NA LCS Spring 2014;XDG Gaming
20140119;1;;;;Team SoloMid;Curse;1-0;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;Quas,Iwilldominate,Voyboy,Cop,Zekent;NA;blue;NA LCS Spring 2014;Team SoloMid
20140119;1;;;;Team Coast;Evil Genuises;1-0;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;NA;blue;NA LCS Spring 2014;Team Coast
20140119;1;;;;Dignitas;Cloud 9;1-0;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;Balls,Meteos,Hai,Sneaky,LemonNation;NA;blue;NA LCS Spring 2014;Dignitas
20140119;1;;;;CLG;Curse;1-0;Nien,Link,HotshotGG,Doublelift,Aphromoo;Quas,Iwilldominate,Voyboy,Cop,Zekent;NA;blue;NA LCS Spring 2014;CLG
20140123;1;;;;Gambit;SK Gaming;1-0;Darien,Diamondprox,Alex Ich,Genja,Edward;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;EUW;blue;EU LCS Spring 2014;Gambit
20140123;1;;;;Copenhagen Wolves;Millenium;1-0;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;Kev1n,Aranae,Kerp,Creaton,Jree;EUW;blue;EU LCS Spring 2014;Copenhagen Wolves
20140123;1;;;;ROCCAT;Supa Hot Crew;1-0;Xaxus,Jankos,Overpow,Celaver,VandeR;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;EUW;blue;EU LCS Spring 2014;ROCCAT
20140123;1;;;;Millenium;Alliance;0-1;Kev1n,Aranae,Kerp,Creaton,Jree;Wickd,Shook,Froggen,Tabzz,Nyph;EUW;red;EU LCS Spring 2014;Millenium
20140124;1;;;;Millenium;SK Gaming;1-0;Kev1n,Aranae,Kerp,Creaton,Jree;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;EUW;blue;EU LCS Spring 2014;Millenium
20140124;1;;;;Fnatic;Supa Hot Crew;1-0;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;EUW;blue;EU LCS Spring 2014;Fnatic
20140124;1;;;;ROCCAT;Gambit;1-0;Xaxus,Jankos,Overpow,Celaver,VandeR;Darien,Diamondprox,Alex Ich,Genja,Edward;EUW;blue;EU LCS Spring 2014;ROCCAT
20140124;1;;;;Alliance;Copenhagen Wolves;1-0;Wickd,Shook,Froggen,Tabzz,Nyph;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;EUW;blue;EU LCS Spring 2014;Alliance
20140125;1;;;;Team SoloMid;CLG;1-0;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;Nien,Link,HotshotGG,Doublelift,Aphromoo;NA;blue;NA LCS Spring 2014;Team SoloMid
20140125;1;;;;Evil Genuises;Dignitas;0-1;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;NA;red;NA LCS Spring 2014;Evil Genuises
20140125;1;;;;Team Coast;Curse;0-1;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;Quas,Iwilldominate,Voyboy,Cop,Zekent;NA;red;NA LCS Spring 2014;Team Coast
20140125;1;;;;Dignitas;XDG Gaming;1-0;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;Benny,Zuna,Mancloud,Xmithie,Bloodwater;NA;blue;NA LCS Spring 2014;Dignitas
20140126;1;;;;Dignitas;CLG;1-0;Cruzer,Crumbzz,Scarra,Imaqtpie,Kiwikid;Nien,Link,HotshotGG,Doublelift,Aphromoo;NA;blue;NA LCS Spring 2014;Dignitas
20140126;1;;;;Cloud 9;Curse;1-0;Balls,Meteos,Hai,Sneaky,LemonNation;Quas,Iwilldominate,Voyboy,Cop,Zekent;NA;blue;NA LCS Spring 2014;Cloud 9
20140126;1;;;;Team Coast;Team SoloMid;0-1;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;NA;red;NA LCS Spring 2014;Team Coast
20140126;1;;;;XDG Gaming;Evil Genuises;0-1;Benny,Zuna,Mancloud,Xmithie,Bloodwater;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;NA;red;NA LCS Spring 2014;XDG Gaming
20140130;1;;;;Copenhagen Wolves;Fnatic;0-1;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;EUW;red;EU LCS Spring 2014;Copenhagen Wolves
20140130;1;;;;Supa Hot Crew;SK Gaming;1-0;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;EUW;blue;EU LCS Spring 2014;Supa Hot Crew
20140130;1;;;;ROCCAT;Fnatic;0-1;Xaxus,Jankos,Overpow,Celaver,VandeR;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;EUW;red;EU LCS Spring 2014;ROCCAT
20140130;1;;;;Gambit;Alliance;1-0;Darien,Diamondprox,Alex Ich,Genja,Edward;Wickd,Shook,Froggen,Tabzz,Nyph;EUW;blue;EU LCS Spring 2014;Gambit
20140131;1;;;;Gambit;Fnatic;1-0;Darien,Diamondprox,Alex Ich,Genja,Edward;sOAZ,Cyanide,xPeke,Rekkles,Yellowstar;EUW;blue;EU LCS Spring 2014;Gambit
20140131;1;;;;SK Gaming;ROCCAT;1-0;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;Xaxus,Jankos,Overpow,Celaver,VandeR;EUW;blue;EU LCS Spring 2014;SK Gaming
20140131;1;;;;Supa Hot Crew;Copenhagen Wolves;1-0;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;EUW;blue;EU LCS Spring 2014;Supa Hot Crew
20140131;1;;;;Alliance;SK Gaming;0-1;Wickd,Shook,Froggen,Tabzz,Nyph;Fredy122,Svenskeren,Jesiz,Candypanda,Nrated;EUW;red;EU LCS Spring 2014;Alliance
20140201;1;;;;Evil Genuises;Cloud 9;0-1;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;Balls,Meteos,Hai,Sneaky,LemonNation;NA;red;NA LCS Spring 2014;Evil Genuises
20140201;1;;;;Curse;CLG;0-1;Quas,Iwilldominate,Voyboy,Cop,Zekent;Nien,Link,Chauster,Doublelift,Aphromoo;NA;red;NA LCS Spring 2014;Curse
20140201;1;;;;Team Coast;Cloud 9;0-1;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;Balls,Meteos,Hai,Sneaky,LemonNation;NA;red;NA LCS Spring 2014;Team Coast
20140201;1;;;;Team SoloMid;XDG Gaming;1-0;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;Benny,Zuna,Mancloud,Xmithie,Bloodwater;NA;blue;NA LCS Spring 2014;Team SoloMid
20140202;1;;;;Team SoloMid;Cloud 9;1-0;Dyrus,The OddOne,Bjergsen,WildTurtle,Xpecial;Balls,Meteos,Hai,Sneaky,LemonNation;NA;blue;NA LCS Spring 2014;Team SoloMid
20140202;1;;;;CLG;Team Coast;1-0;Nien,Link,Chauster,Doublelift,Aphromoo;Darshan,NintendudeX,Shiphtur,Apollo,Daydreamin;NA;blue;NA LCS Spring 2014;CLG
20140202;1;;;;Curse;Evil Genuises;0-1;Quas,Iwilldominate,Voyboy,Cop,Zekent;Innox,Snoopeh,Pobelter,Yellowpete,Krepo;NA;red;NA LCS Spring 2014;Curse
20140202;1;;;;XDG Gaming;CLG;1-0;Benny,Zuna,Mancloud,Xmithie,Bloodwater;Nien,Link,Chauster,Doublelift,Aphromoo;NA;blue;NA LCS Spring 2014;XDG Gaming
20140206;1;;;;Supa Hot Crew;Millenium;0-1;Mimer,Impaler,Moopz,Mr RalleZ,Migxa;Kev1n,Aranae,Kerp,Creaton,Jree;EUW;red;EU LCS Spring 2014;Supa Hot Crew
20140206;1;;;;Copenhagen Wolves;Gambit;0-1;Youngbuck,Amazing,Comtard,FORG1VEN,Unlimited;Darien,Diamondprox,Alex Ich,Genja,Edward;EUW;red;EU LCS Spring 2014;Copenhagen Wolves
20140206;1;;;;Millenium;ROCCAT;0-1;Kev1n,Aranae,Kerp,Creaton,Jree;Xaxus,Jankos,Overpow,Celaver,VandeR;EUW;red;EU LCS Spring 2014;Millenium
